query,trial,elapsed_ms
appointments_per_patient,54,0.3311634063720703
appointments_per_patient,55,0.3039836883544922
appointments_per_patient,56,0.3452301025390625
appointments_per_patient,57,0.3077983856201172
appointments_per_patient,58,0.3497600555419922
appointments_per_patient,59,0.29015541076660156
appointments_per_patient,60,0.2701282501220703
appointments_per_patient,61,0.23889541625976562
appointments_per_patient,62,0.29015541076660156
appointments_per_patient,63,0.33211708068847656
appointments_per_patient,64,0.3681182861328125
appointments_per_patient,65,0.3559589385986328
appointments_per_patient,66,0.3209114074707031
appointments_per_patient,67,0.30422210693359375
appointments_per_patient,68,0.31185150146484375
appointments_per_patient,69,0.26607513427734375
appointments_per_patient,70,0.3139972686767578
appointments_per_patient,71,0.3218650817871094
appointments_per_patient,72,0.31280517578125
appointments_per_patient,73,0.35309791564941406
appointments_per_patient,74,0.3600120544433594
appointments_per_patient,75,0.3211498260498047
appointments_per_patient,76,0.2911090850830078
appointments_per_patient,77,0.3108978271484375
appointments_per_patient,78,0.3268718719482422
appointments_per_patient,79,0.30112266540527344
appointments_per_patient,80,0.26607513427734375
appointments_per_patient,81,0.33020973205566406
appointments_per_patient,82,0.28228759765625
appointments_per_patient,83,0.2758502960205078
appointments_per_patient,84,0.28586387634277344
appointments_per_patient,85,0.24819374084472656
appointments_per_patient,86,0.2498626708984375
appointments_per_patient,87,0.24890899658203125
appointments_per_patient,88,0.3399848937988281
appointments_per_patient,89,0.31113624572753906
appointments_per_patient,90,0.3361701965332031
appointments_per_patient,91,0.3361701965332031
appointments_per_patient,92,0.30803680419921875
appointments_per_patient,93,0.2970695495605469
appointments_per_patient,94,0.2968311309814453
appointments_per_patient,95,0.3006458282470703
appointments_per_patient,96,0.30994415283203125
appointments_per_patient,97,0.3120899200439453
appointments_per_patient,98,0.30803680419921875
appointments_per_patient,99,0.32591819763183594
