query,trial,cpu_time_ms
appointments_per_patient,61,0.9357759999999993
appointments_per_patient,62,1.2917760000000778
appointments_per_patient,63,1.6457920000000348
appointments_per_patient,64,1.9692160000000514
appointments_per_patient,65,1.8168639999999736
appointments_per_patient,66,1.6216000000000008
appointments_per_patient,67,1.4927680000000887
appointments_per_patient,68,1.5409919999999633
appointments_per_patient,69,1.0878720000000452
appointments_per_patient,70,1.4857280000000195
appointments_per_patient,71,1.7323200000000094
appointments_per_patient,72,1.688544000000014
appointments_per_patient,73,1.6824640000000501
appointments_per_patient,74,1.8653120000000079
appointments_per_patient,75,1.4854079999999659
appointments_per_patient,76,1.2760640000000212
appointments_per_patient,77,1.6843519999999446
appointments_per_patient,78,1.6263040000000228
appointments_per_patient,79,1.1823359999999505
appointments_per_patient,80,1.0478720000000052
appointments_per_patient,81,1.552639999999994
appointments_per_patient,82,1.1498560000000047
appointments_per_patient,83,1.087423999999948
appointments_per_patient,84,1.1250560000000687
appointments_per_patient,85,0.9703040000000329
appointments_per_patient,86,0.9832639999999837
appointments_per_patient,87,0.983616000000076
appointments_per_patient,88,1.685952000000046
appointments_per_patient,89,1.5886720000000132
appointments_per_patient,90,1.8388160000000209
appointments_per_patient,91,1.80585600000005
appointments_per_patient,92,1.2681279999999795
appointments_per_patient,93,1.2921919999999698
appointments_per_patient,94,1.4523840000000288
appointments_per_patient,95,1.4879040000000399
appointments_per_patient,96,1.5271040000000569
appointments_per_patient,97,1.5423999999999993
appointments_per_patient,98,1.5263039999999783
appointments_per_patient,99,1.7341439999999375
