query,trial,elapsed_ms
appointments_per_patient,73,0.7753372192382812
appointments_per_patient,74,0.6501674652099609
appointments_per_patient,75,0.6492137908935547
appointments_per_patient,76,0.6883144378662109
appointments_per_patient,77,0.7069110870361328
appointments_per_patient,78,0.6799697875976562
appointments_per_patient,79,0.8409023284912109
appointments_per_patient,80,0.6699562072753906
appointments_per_patient,81,0.6928443908691406
appointments_per_patient,82,0.6580352783203125
appointments_per_patient,83,0.621795654296875
appointments_per_patient,84,0.640869140625
appointments_per_patient,85,0.6389617919921875
appointments_per_patient,86,0.6337165832519531
appointments_per_patient,87,0.6320476531982422
appointments_per_patient,88,0.6330013275146484
appointments_per_patient,89,0.6358623504638672
appointments_per_patient,90,0.6258487701416016
appointments_per_patient,91,0.6427764892578125
appointments_per_patient,92,0.6270408630371094
appointments_per_patient,93,0.6251335144042969
appointments_per_patient,94,0.6258487701416016
appointments_per_patient,95,0.6210803985595703
appointments_per_patient,96,0.637054443359375
appointments_per_patient,97,0.6227493286132812
appointments_per_patient,98,0.6241798400878906
appointments_per_patient,99,0.6310939788818359
