query,trial,cpu_time_ms
surgeries_by_type,85,1.7935040000000013
surgeries_by_type,86,1.9044799999999862
surgeries_by_type,87,1.7934719999999627
surgeries_by_type,88,2.041919999999975
surgeries_by_type,89,1.869343999999995
surgeries_by_type,90,1.4429440000000016
surgeries_by_type,91,1.6935999999999618
surgeries_by_type,92,1.7281599999999786
surgeries_by_type,93,1.6632639999999421
surgeries_by_type,94,1.982335999999918
surgeries_by_type,95,1.8386240000000664
surgeries_by_type,96,1.9572159999999839
surgeries_by_type,97,1.9052800000000092
surgeries_by_type,98,1.7050239999999994
surgeries_by_type,99,2.185311999999995
