query,trial,cpu_time_ms
surgeries_by_type,59,0.025207999999998787
surgeries_by_type,60,0.022500000000001685
surgeries_by_type,61,0.02195599999999659
surgeries_by_type,62,0.021791999999999645
surgeries_by_type,63,0.021039999999999948
surgeries_by_type,64,0.023752000000001883
surgeries_by_type,65,0.02437999999999746
surgeries_by_type,66,0.019623999999995867
surgeries_by_type,67,0.019416000000001266
surgeries_by_type,68,0.02574799999999905
surgeries_by_type,69,0.02221200000000062
surgeries_by_type,70,0.021251999999999382
surgeries_by_type,71,0.01979600000000248
surgeries_by_type,72,0.025499999999990808
surgeries_by_type,73,0.027336000000002803
surgeries_by_type,74,0.02378799999999681
surgeries_by_type,75,0.01954400000000328
surgeries_by_type,76,0.019292000000004084
surgeries_by_type,77,0.02153999999999351
surgeries_by_type,78,0.020084000000003543
surgeries_by_type,79,0.019668000000000463
surgeries_by_type,80,0.01883600000000124
surgeries_by_type,81,0.018667999999992524
surgeries_by_type,82,0.019292000000004084
surgeries_by_type,83,0.022495999999996852
surgeries_by_type,84,0.01904400000000278
surgeries_by_type,85,0.018840000000006074
surgeries_by_type,86,0.018500000000004624
surgeries_by_type,87,0.018332000000002846
surgeries_by_type,88,0.02042000000000016
surgeries_by_type,89,0.018999999999998185
surgeries_by_type,90,0.018792000000003584
surgeries_by_type,91,0.018875999999994064
surgeries_by_type,92,0.02153999999999351
surgeries_by_type,93,0.01837200000000261
surgeries_by_type,94,0.018292000000003084
surgeries_by_type,95,0.01837200000000261
surgeries_by_type,96,0.018915999999993827
surgeries_by_type,97,0.02083600000000324
surgeries_by_type,98,0.027328000000000074
surgeries_by_type,99,0.02199600000000329
